time(s),cellId,rnti,lcid,packetSize
1.01,6,5,3,1530
1.01,6,4,3,1530
1.01001,8,7,3,1530
1.01001,8,6,3,1530
1.01001,4,3,3,1530
1.01001,8,5,3,1530
1.01001,4,2,3,1530
1.01001,6,3,3,1530
1.01001,8,4,3,1530
1.01001,2,5,3,1530
1.01002,4,1,3,1530
1.01002,6,2,3,1530
1.01002,8,3,3,1530
1.01002,8,2,3,1530
1.01002,6,1,3,1530
1.01002,2,4,3,1530
1.01002,2,3,3,1530
1.01002,8,1,3,1530
1.01003,2,2,3,1530
1.01003,2,1,3,1530
1.01003,6,5,3,1530
1.01003,6,4,3,1530
1.01003,8,7,3,1530
1.01003,8,6,3,1530
1.01003,4,3,3,1530
1.01003,8,5,3,1530
1.01004,4,2,3,1530
1.01004,6,3,3,1530
1.01004,8,4,3,1530
1.01004,2,5,3,1530
1.01004,4,1,3,1530
1.01004,6,2,3,1530
1.01004,8,3,3,1530
1.01004,8,2,3,1530
1.01005,6,1,3,1530
1.01005,2,4,3,1530
1.01005,2,3,3,1530
1.01005,8,1,3,1530
1.01005,2,2,3,1530
1.01005,2,1,3,1530
1.01005,6,5,3,1530
1.01005,6,4,3,1530
1.01006,8,7,3,1530
1.01006,8,6,3,1530
1.01006,4,3,3,1530
1.01006,8,5,3,1530
1.01006,4,2,3,1530
1.01006,6,3,3,1530
1.01006,8,4,3,1530
1.01006,2,5,3,1530
1.01007,4,1,3,1530
1.01007,6,2,3,1530
1.01007,8,3,3,1530
1.01007,8,2,3,1530
1.01007,6,1,3,1530
1.01007,2,4,3,1530
1.01007,2,3,3,1530
1.01007,8,1,3,1530
1.01008,2,2,3,1530
1.01008,2,1,3,1530
1.01008,6,5,3,1530
1.01008,6,4,3,1530
1.01008,8,7,3,1530
1.01008,8,6,3,1530
1.01008,4,3,3,1530
1.01008,8,5,3,1530
1.01009,4,2,3,1530
1.01009,6,3,3,1530
1.01009,8,4,3,1530
1.01009,2,5,3,1530
1.01009,4,1,3,1530
1.01009,6,2,3,1530
1.01009,8,3,3,1530
1.01009,8,2,3,1530
1.0101,6,1,3,1530
1.0101,2,4,3,1530
1.0101,2,3,3,1530
1.0101,8,1,3,1530
1.0101,2,2,3,1530
1.0101,2,1,3,1530
1.0101,6,5,3,1530
1.0101,6,4,3,1530
1.01011,8,7,3,1530
1.01011,8,6,3,1530
1.01011,4,3,3,1530
1.01011,8,5,3,1530
1.01011,4,2,3,1530
1.01011,6,3,3,1530
1.01011,8,4,3,1530
1.01011,2,5,3,1530
1.01012,4,1,3,1530
1.01012,6,2,3,1530
1.01012,8,3,3,1530
1.01012,8,2,3,1530
1.01012,6,1,3,1530
1.01012,2,4,3,1530
1.01012,2,3,3,1530
1.01012,8,1,3,1530
1.01013,2,2,3,1530
1.01013,2,1,3,1530
1.01013,6,5,3,1530
1.01013,6,4,3,1530
1.01013,8,7,3,1530
1.01013,8,6,3,1530
1.01013,4,3,3,1530
1.01013,8,5,3,1530
1.01014,4,2,3,1530
1.01014,6,3,3,1530
1.01014,8,4,3,1530
1.01014,2,5,3,1530
1.01014,4,1,3,1530
1.01014,6,2,3,1530
1.01014,8,3,3,1530
1.01014,8,2,3,1530
1.01015,6,1,3,1530
1.01015,2,4,3,1530
1.01015,2,3,3,1530
1.01015,8,1,3,1530
1.01015,2,2,3,1530
1.01015,2,1,3,1530
1.01015,6,5,3,1530
1.01015,6,4,3,1530
1.01016,8,7,3,1530
1.01016,8,6,3,1530
1.01016,4,3,3,1530
1.01016,8,5,3,1530
1.01016,4,2,3,1530
1.01016,6,3,3,1530
1.01016,8,4,3,1530
1.01016,2,5,3,1530
1.01017,4,1,3,1530
1.01017,6,2,3,1530
1.01017,8,3,3,1530
1.01017,8,2,3,1530
1.01017,6,1,3,1530
1.01017,2,4,3,1530
1.01017,2,3,3,1530
1.01017,8,1,3,1530
1.01018,2,2,3,1530
1.01018,2,1,3,1530
1.01018,6,5,3,1530
1.01018,6,4,3,1530
1.01018,8,7,3,1530
1.01018,8,6,3,1530
1.01018,4,3,3,1530
1.01018,8,5,3,1530
1.01019,4,2,3,1530
1.01019,6,3,3,1530
1.01019,8,4,3,1530
1.01019,2,5,3,1530
1.01019,4,1,3,1530
1.01019,6,2,3,1530
1.01019,8,3,3,1530
1.01019,8,2,3,1530
1.0102,6,1,3,1530
1.0102,2,4,3,1530
1.0102,2,3,3,1530
1.0102,8,1,3,1530
1.0102,2,2,3,1530
1.0102,2,1,3,1530
1.0102,6,5,3,1530
1.0102,6,4,3,1530
1.01021,8,7,3,1530
1.01021,8,6,3,1530
1.01021,4,3,3,1530
1.01021,8,5,3,1530
1.01021,4,2,3,1530
1.01021,6,3,3,1530
1.01021,8,4,3,1530
1.01021,2,5,3,1530
1.01022,4,1,3,1530
1.01022,6,2,3,1530
1.01022,8,3,3,1530
1.01022,8,2,3,1530
1.01022,6,1,3,1530
1.01022,2,4,3,1530
1.01022,2,3,3,1530
1.01022,8,1,3,1530
1.01023,2,2,3,1530
1.01023,2,1,3,1530
1.01023,6,5,3,1530
1.01023,6,4,3,1530
1.01023,8,7,3,1530
1.01023,8,6,3,1530
1.01023,4,3,3,1530
1.01023,8,5,3,1530
1.01024,4,2,3,1530
1.01024,6,3,3,1530
1.01024,8,4,3,1530
1.01024,2,5,3,1530
1.01024,4,1,3,1530
1.01024,6,2,3,1530
1.01024,8,3,3,1530
1.01025,8,2,3,1530
1.01025,6,1,3,1530
1.01025,2,4,3,1530
1.01025,2,3,3,1530
1.01025,8,1,3,1530
1.01025,2,2,3,1530
1.01025,2,1,3,1530
1.01025,6,5,3,1530
1.01026,6,4,3,1530
1.01026,8,7,3,1530
1.01026,8,6,3,1530
1.01026,4,3,3,1530
1.01026,8,5,3,1530
1.01026,4,2,3,1530
1.01026,6,3,3,1530
1.01026,8,4,3,1530
1.01027,2,5,3,1530
1.01027,4,1,3,1530
1.01027,6,2,3,1530
1.01027,8,3,3,1530
1.01027,8,2,3,1530
1.01027,6,1,3,1530
1.01027,2,4,3,1530
1.01027,2,3,3,1530
1.01028,8,1,3,1530
1.01028,2,2,3,1530
1.01028,2,1,3,1530
1.01028,6,5,3,1530
1.01028,6,4,3,1530
1.01028,8,7,3,1530
1.01028,8,6,3,1530
1.01028,4,3,3,1530
1.01029,8,5,3,1530
1.01029,4,2,3,1530
1.01029,6,3,3,1530
1.01029,8,4,3,1530
1.01029,2,5,3,1530
1.01029,4,1,3,1530
1.01029,6,2,3,1530
1.01029,8,3,3,1530
1.0103,8,2,3,1530
1.0103,6,1,3,1530
1.0103,2,4,3,1530
1.0103,2,3,3,1530
1.0103,8,1,3,1530
1.0103,2,2,3,1530
1.0103,2,1,3,1530
1.0103,6,5,3,1530
1.01031,6,4,3,1530
1.01031,8,7,3,1530
1.01031,8,6,3,1530
1.01031,4,3,3,1530
1.01031,8,5,3,1530
1.01031,4,2,3,1530
1.01031,6,3,3,1530
1.01031,8,4,3,1530
1.01032,2,5,3,1530
1.01032,4,1,3,1530
1.01032,6,2,3,1530
1.01032,8,3,3,1530
1.01032,8,2,3,1530
1.01032,6,1,3,1530
1.01032,2,4,3,1530
1.01032,2,3,3,1530
1.01033,8,1,3,1530
1.01033,2,2,3,1530
1.01033,2,1,3,1530
1.01033,6,5,3,1530
1.01033,6,4,3,1530
1.01033,8,7,3,1530
1.01033,8,6,3,1530
1.01033,4,3,3,1530
1.01034,8,5,3,1530
1.01034,4,2,3,1530
1.01034,6,3,3,1530
1.01034,8,4,3,1530
1.01034,2,5,3,1530
1.01034,4,1,3,1530
1.01034,6,2,3,1530
1.01034,8,3,3,1530
1.01035,8,2,3,1530
1.01035,6,1,3,1530
1.01035,2,4,3,1530
1.01035,2,3,3,1530
1.01035,8,1,3,1530
1.01035,2,2,3,1530
1.01035,2,1,3,1530
1.01035,6,5,3,1530
1.01036,6,4,3,1530
1.01036,8,7,3,1530
1.01036,8,6,3,1530
1.01036,4,3,3,1530
1.01036,8,5,3,1530
1.01036,4,2,3,1530
1.01036,6,3,3,1530
1.01036,8,4,3,1530
1.01037,2,5,3,1530
1.01037,4,1,3,1530
1.01037,6,2,3,1530
1.01037,8,3,3,1530
1.01037,8,2,3,1530
1.01037,6,1,3,1530
1.01037,2,4,3,1530
1.01037,2,3,3,1530
1.01038,8,1,3,1530
1.01038,2,2,3,1530
1.01038,2,1,3,1530
1.01038,6,5,3,1530
1.01038,6,4,3,1530
1.01038,8,7,3,1530
1.01038,8,6,3,1530
1.01038,4,3,3,1530
1.01039,8,5,3,1530
1.01039,4,2,3,1530
1.01039,6,3,3,1530
1.01039,8,4,3,1530
1.01039,2,5,3,1530
1.01039,4,1,3,1530
1.01039,6,2,3,1530
1.01039,8,3,3,1530
1.0104,8,2,3,1530
1.0104,6,1,3,1530
1.0104,2,4,3,1530
1.0104,2,3,3,1530
1.0104,8,1,3,1530
1.0104,2,2,3,1530
1.0104,2,1,3,1530
1.0104,6,5,3,1530
1.01041,6,4,3,1530
1.01041,8,7,3,1530
1.01041,8,6,3,1530
1.01041,4,3,3,1530
1.01041,8,5,3,1530
1.01041,4,2,3,1530
1.01041,6,3,3,1530
1.01041,8,4,3,1530
1.01042,2,5,3,1530
1.01042,4,1,3,1530
1.01042,6,2,3,1530
1.01042,8,3,3,1530
1.01042,8,2,3,1530
1.01042,6,1,3,1530
1.01042,2,4,3,1530
1.01042,2,3,3,1530
1.01043,8,1,3,1530
1.01043,2,2,3,1530
1.01043,2,1,3,1530
1.01043,6,5,3,1530
1.01043,6,4,3,1530
1.01043,8,7,3,1530
1.01043,8,6,3,1530
1.01043,4,3,3,1530
1.01044,8,5,3,1530
1.01044,4,2,3,1530
1.01044,6,3,3,1530
1.01044,8,4,3,1530
1.01044,2,5,3,1530
1.01044,4,1,3,1530
1.01044,6,2,3,1530
1.01044,8,3,3,1530
1.01045,8,2,3,1530
1.01045,6,1,3,1530
1.01045,2,4,3,1530
1.01045,2,3,3,1530
1.01045,8,1,3,1530
1.01045,2,2,3,1530
1.01045,2,1,3,1530
1.01045,6,5,3,1530
1.01046,6,4,3,1530
1.01046,8,7,3,1530
1.01046,8,6,3,1530
1.01046,4,3,3,1530
1.01046,8,5,3,1530
1.01046,4,2,3,1530
1.01046,6,3,3,1530
1.01046,8,4,3,1530
1.01047,2,5,3,1530
1.01047,4,1,3,1530
1.01047,6,2,3,1530
1.01047,8,3,3,1530
1.01047,8,2,3,1530
1.01047,6,1,3,1530
1.01047,2,4,3,1530
1.01047,2,3,3,1530
1.01048,8,1,3,1530
1.01048,2,2,3,1530
1.01048,2,1,3,1530
1.01048,6,5,3,1530
1.01048,6,4,3,1530
1.01048,8,7,3,1530
1.01048,8,6,3,1530
1.01048,4,3,3,1530
1.01049,8,5,3,1530
1.01049,4,2,3,1530
1.01049,6,3,3,1530
1.01049,8,4,3,1530
1.01049,2,5,3,1530
1.01049,4,1,3,1530
1.01049,6,2,3,1530
1.01049,8,3,3,1530
1.0105,8,2,3,1530
1.0105,6,1,3,1530
1.0105,2,4,3,1530
1.0105,2,3,3,1530
1.0105,8,1,3,1530
1.0105,2,2,3,1530
1.0105,2,1,3,1530
1.01051,6,5,3,1530
1.01051,6,4,3,1530
1.01051,8,7,3,1530
1.01051,8,6,3,1530
1.01051,4,3,3,1530
1.01051,8,5,3,1530
1.01051,4,2,3,1530
1.01051,6,3,3,1530
1.01052,8,4,3,1530
1.01052,2,5,3,1530
1.01052,4,1,3,1530
1.01052,6,2,3,1530
1.01052,8,3,3,1530
1.01052,8,2,3,1530
1.01052,6,1,3,1530
1.01052,2,4,3,1530
1.01053,2,3,3,1530
1.01053,8,1,3,1530
1.01053,2,2,3,1530
1.01053,2,1,3,1530
1.01053,6,5,3,1530
1.01053,6,4,3,1530
1.01053,8,7,3,1530
1.01053,8,6,3,1530
1.01054,4,3,3,1530
1.01054,8,5,3,1530
1.01054,4,2,3,1530
1.01054,6,3,3,1530
1.01054,8,4,3,1530
1.01054,2,5,3,1530
1.01054,4,1,3,1530
1.01054,6,2,3,1530
1.01055,8,3,3,1530
1.01055,8,2,3,1530
1.01055,6,1,3,1530
1.01055,2,4,3,1530
1.01055,2,3,3,1530
1.01055,8,1,3,1530
1.01055,2,2,3,1530
1.01055,2,1,3,1530
1.01056,6,5,3,1530
1.01056,6,4,3,1530
1.01056,8,7,3,1530
1.01056,8,6,3,1530
1.01056,4,3,3,1530
1.01056,8,5,3,1530
1.01056,4,2,3,1530
1.01056,6,3,3,1530
1.01057,8,4,3,1530
1.01057,2,5,3,1530
1.01057,4,1,3,1530
1.01057,6,2,3,1530
1.01057,8,3,3,1530
1.01057,8,2,3,1530
1.01057,6,1,3,1530
1.01057,2,4,3,1530
1.01058,2,3,3,1530
1.01058,8,1,3,1530
1.01058,2,2,3,1530
1.01058,2,1,3,1530
1.01058,6,5,3,1530
1.01058,6,4,3,1530
1.01058,8,7,3,1530
1.01058,8,6,3,1530
1.01059,4,3,3,1530
1.01059,8,5,3,1530
1.01059,4,2,3,1530
1.01059,6,3,3,1530
1.01059,8,4,3,1530
1.01059,2,5,3,1530
1.01059,4,1,3,1530
1.01059,6,2,3,1530
1.0106,8,3,3,1530
1.0106,8,2,3,1530
1.0106,6,1,3,1530
1.0106,2,4,3,1530
1.0106,2,3,3,1530
1.0106,8,1,3,1530
1.0106,2,2,3,1530
1.0106,2,1,3,1530
1.01061,6,5,3,1530
1.01061,6,4,3,1530
1.01061,8,7,3,1530
1.01061,8,6,3,1530
1.01061,4,3,3,1530
1.01061,8,5,3,1530
1.01061,4,2,3,1530
1.01061,6,3,3,1530
1.01062,8,4,3,1530
1.01062,2,5,3,1530
1.01062,4,1,3,1530
1.01062,6,2,3,1530
1.01062,8,3,3,1530
1.01062,8,2,3,1530
1.01062,6,1,3,1530
1.01062,2,4,3,1530
1.01063,2,3,3,1530
1.01063,8,1,3,1530
1.01063,2,2,3,1530
1.01063,2,1,3,1530
1.01063,6,5,3,1530
1.01063,6,4,3,1530
1.01063,8,7,3,1530
1.01063,8,6,3,1530
1.01064,4,3,3,1530
1.01064,8,5,3,1530
1.01064,4,2,3,1530
1.01064,6,3,3,1530
1.01064,8,4,3,1530
1.01064,2,5,3,1530
1.01064,4,1,3,1530
1.01064,6,2,3,1530
1.01065,8,3,3,1530
1.01065,8,2,3,1530
1.01065,6,1,3,1530
1.01065,2,4,3,1530
1.01065,2,3,3,1530
1.01065,8,1,3,1530
1.01065,2,2,3,1530
1.01065,2,1,3,1530
1.01066,6,5,3,1530
1.01066,6,4,3,1530
1.01066,8,7,3,1530
1.01066,8,6,3,1530
1.01066,4,3,3,1530
1.01066,8,5,3,1530
1.01066,4,2,3,1530
1.01066,6,3,3,1530
1.01067,8,4,3,1530
1.01067,2,5,3,1530
1.01067,4,1,3,1530
1.01067,6,2,3,1530
1.01067,8,3,3,1530
1.01067,8,2,3,1530
1.01067,6,1,3,1530
1.01067,2,4,3,1530
1.01068,2,3,3,1530
1.01068,8,1,3,1530
1.01068,2,2,3,1530
1.01068,2,1,3,1530
1.01068,6,5,3,1530
1.01068,6,4,3,1530
1.01068,8,7,3,1530
1.01068,8,6,3,1530
1.01069,4,3,3,1530
1.01069,8,5,3,1530
1.01069,4,2,3,1530
1.01069,6,3,3,1530
1.01069,8,4,3,1530
1.01069,2,5,3,1530
1.01069,4,1,3,1530
1.01069,6,2,3,1530
1.0107,8,3,3,1530
1.0107,8,2,3,1530
1.0107,6,1,3,1530
1.0107,2,4,3,1530
1.0107,2,3,3,1530
1.0107,8,1,3,1530
1.0107,2,2,3,1530
1.0107,2,1,3,1530
1.01071,6,5,3,1530
1.01071,6,4,3,1530
1.01071,8,7,3,1530
1.01071,8,6,3,1530
1.01071,4,3,3,1530
1.01071,8,5,3,1530
1.01071,4,2,3,1530
1.01071,6,3,3,1530
1.01072,8,4,3,1530
1.01072,2,5,3,1530
1.01072,4,1,3,1530
1.01072,6,2,3,1530
1.01072,8,3,3,1530
1.01072,8,2,3,1530
1.01072,6,1,3,1530
1.01072,2,4,3,1530
1.01073,2,3,3,1530
1.01073,8,1,3,1530
1.01073,2,2,3,1530
1.01073,2,1,3,1530
1.01073,6,5,3,1530
1.01073,6,4,3,1530
1.01073,8,7,3,1530
1.01073,8,6,3,1530
1.01074,4,3,3,1530
1.01074,8,5,3,1530
1.01074,4,2,3,1530
1.01074,6,3,3,1530
1.01074,8,4,3,1530
1.01074,2,5,3,1530
1.01074,4,1,3,1530
1.01074,6,2,3,1530
1.01075,8,3,3,1530
1.01075,8,2,3,1530
1.01075,6,1,3,1530
1.01075,2,4,3,1530
1.01075,2,3,3,1530
1.01075,8,1,3,1530
1.01075,2,2,3,1530
1.01075,2,1,3,1530
1.01076,6,5,3,1530
1.01076,6,4,3,1530
1.01076,8,7,3,1530
1.01076,8,6,3,1530
1.01076,4,3,3,1530
1.01076,8,5,3,1530
1.01076,4,2,3,1530
1.01077,6,3,3,1530
1.01077,8,4,3,1530
1.01077,2,5,3,1530
1.01077,4,1,3,1530
1.01077,6,2,3,1530
1.01077,8,3,3,1530
1.01077,8,2,3,1530
1.01077,6,1,3,1530
1.01078,2,4,3,1530
1.01078,2,3,3,1530
1.01078,8,1,3,1530
1.01078,2,2,3,1530
1.01078,2,1,3,1530
1.01078,6,5,3,1530
1.01078,6,4,3,1530
1.01078,8,7,3,1530
1.01079,8,6,3,1530
1.01079,4,3,3,1530
1.01079,8,5,3,1530
1.01079,4,2,3,1530
1.01079,6,3,3,1530
1.01079,8,4,3,1530
1.01079,2,5,3,1530
1.01079,4,1,3,1530
1.0108,6,2,3,1530
1.0108,8,3,3,1530
1.0108,8,2,3,1530
1.0108,6,1,3,1530
1.0108,2,4,3,1530
1.0108,2,3,3,1530
1.0108,8,1,3,1530
1.0108,2,2,3,1530
1.01081,2,1,3,1530
1.01081,6,5,3,1530
1.01081,6,4,3,1530
1.01081,8,7,3,1530
1.01081,8,6,3,1530
1.01081,4,3,3,1530
1.01081,8,5,3,1530
1.01081,4,2,3,1530
1.01082,6,3,3,1530
1.01082,8,4,3,1530
1.01082,2,5,3,1530
1.01082,4,1,3,1530
1.01082,6,2,3,1530
1.01082,8,3,3,1530
1.01082,8,2,3,1530
1.01082,6,1,3,1530
1.01083,2,4,3,1530
1.01083,2,3,3,1530
1.01083,8,1,3,1530
1.01083,2,2,3,1530
1.01083,2,1,3,1530
1.01083,6,5,3,1530
1.01083,6,4,3,1530
1.01083,8,7,3,1530
1.01084,8,6,3,1530
1.01084,4,3,3,1530
1.01084,8,5,3,1530
1.01084,4,2,3,1530
1.01084,6,3,3,1530
1.01084,8,4,3,1530
1.01084,2,5,3,1530
1.01084,4,1,3,1530
1.01085,6,2,3,1530
1.01085,8,3,3,1530
1.01085,8,2,3,1530
1.01085,6,1,3,1530
1.01085,2,4,3,1530
1.01085,2,3,3,1530
1.01085,8,1,3,1530
1.01085,2,2,3,1530
1.01086,2,1,3,1530
1.01086,6,5,3,1530
1.01086,6,4,3,1530
1.01086,8,7,3,1530
1.01086,8,6,3,1530
1.01086,4,3,3,1530
1.01086,8,5,3,1530
1.01086,4,2,3,1530
1.01087,6,3,3,1530
1.01087,8,4,3,1530
1.01087,2,5,3,1530
1.01087,4,1,3,1530
1.01087,6,2,3,1530
1.01087,8,3,3,1530
1.01087,8,2,3,1530
1.01087,6,1,3,1530
1.01088,2,4,3,1530
1.01088,2,3,3,1530
1.01088,8,1,3,1530
1.01088,2,2,3,1530
1.01088,2,1,3,1530
1.01088,6,5,3,1530
1.01088,6,4,3,1530
1.01088,8,7,3,1530
1.01089,8,6,3,1530
1.01089,4,3,3,1530
1.01089,8,5,3,1530
1.01089,4,2,3,1530
1.01089,6,3,3,1530
1.01089,8,4,3,1530
1.01089,2,5,3,1530
1.01089,4,1,3,1530
1.0109,6,2,3,1530
1.0109,8,3,3,1530
1.0109,8,2,3,1530
1.0109,6,1,3,1530
1.0109,2,4,3,1530
1.0109,2,3,3,1530
1.0109,8,1,3,1530
1.0109,2,2,3,1530
1.01091,2,1,3,1530
1.01091,6,5,3,1530
1.01091,6,4,3,1530
1.01091,8,7,3,1530
1.01091,8,6,3,1530
1.01091,4,3,3,1530
1.01091,8,5,3,1530
1.01091,4,2,3,1530
1.01092,6,3,3,1530
1.01092,8,4,3,1530
1.01092,2,5,3,1530
1.01092,4,1,3,1530
1.01092,6,2,3,1530
1.01092,8,3,3,1530
1.01092,8,2,3,1530
1.01092,6,1,3,1530
1.01093,2,4,3,1530
1.01093,2,3,3,1530
1.01093,8,1,3,1530
1.01093,2,2,3,1530
1.01093,2,1,3,1530
1.01093,6,5,3,1530
1.01093,6,4,3,1530
1.01093,8,7,3,1530
1.01094,8,6,3,1530
1.01094,4,3,3,1530
1.01094,8,5,3,1530
1.01094,4,2,3,1530
1.01094,6,3,3,1530
1.01094,8,4,3,1530
1.01094,2,5,3,1530
1.01094,4,1,3,1530
1.01095,6,2,3,1530
1.01095,8,3,3,1530
1.01095,8,2,3,1530
1.01095,6,1,3,1530
1.01095,2,4,3,1530
1.01095,2,3,3,1530
1.01095,8,1,3,1530
1.01095,2,2,3,1530
1.01096,2,1,3,1530
1.01096,6,5,3,1530
1.01096,6,4,3,1530
1.01096,8,7,3,1530
1.01096,8,6,3,1530
1.01096,4,3,3,1530
1.01096,8,5,3,1530
1.01096,4,2,3,1530
1.01097,6,3,3,1530
1.01097,8,4,3,1530
1.01097,2,5,3,1530
1.01097,4,1,3,1530
1.01097,6,2,3,1530
1.01097,8,3,3,1530
1.01097,8,2,3,1530
1.01097,6,1,3,1530
1.01098,2,4,3,1530
1.01098,2,3,3,1530
1.01098,8,1,3,1530
1.01098,2,2,3,1530
1.01098,2,1,3,1530
1.01098,6,5,3,1530
1.01098,6,4,3,1530
1.01098,8,7,3,1530
1.01099,8,6,3,1530
1.01099,4,3,3,1530
1.01099,8,5,3,1530
1.01099,4,2,3,1530
1.01099,6,3,3,1530
1.01099,8,4,3,1530
1.01099,2,5,3,1530
1.01099,4,1,3,1530
1.011,6,2,3,1530
1.011,8,3,3,1530
1.011,8,2,3,1530
1.011,6,1,3,1530
1.011,2,4,3,1530
1.011,2,3,3,1530
1.011,8,1,3,1530
1.011,2,2,3,1530
1.01101,2,1,3,1530
1.01101,6,5,3,1530
1.01101,6,4,3,1530
1.01101,8,7,3,1530
1.01101,8,6,3,1530
1.01101,4,3,3,1530
1.01101,8,5,3,1530
1.01101,4,2,3,1530
1.01102,6,3,3,1530
1.01102,8,4,3,1530
1.01102,2,5,3,1530
1.01102,4,1,3,1530
1.01102,6,2,3,1530
1.01102,8,3,3,1530
1.01102,8,2,3,1530
1.01103,6,1,3,1530
1.01103,2,4,3,1530
1.01103,2,3,3,1530
1.01103,8,1,3,1530
1.01103,2,2,3,1530
1.01103,2,1,3,1530
1.01103,6,5,3,1530
1.01103,6,4,3,1530
1.01104,8,7,3,1530
1.01104,8,6,3,1530
1.01104,4,3,3,1530
1.01104,8,5,3,1530
1.01104,4,2,3,1530
1.01104,6,3,3,1530
1.01104,8,4,3,1530
1.01104,2,5,3,1530
1.01105,4,1,3,1530
1.01105,6,2,3,1530
1.01105,8,3,3,1530
1.01105,8,2,3,1530
1.01105,6,1,3,1530
1.01105,2,4,3,1530
1.01105,2,3,3,1530
1.01105,8,1,3,1530
1.01106,2,2,3,1530
1.01106,2,1,3,1530
1.01106,6,5,3,1530
1.01106,6,4,3,1530
1.01106,8,7,3,1530
1.01106,8,6,3,1530
1.01106,4,3,3,1530
1.01106,8,5,3,1530
1.01107,4,2,3,1530
1.01107,6,3,3,1530
1.01107,8,4,3,1530
1.01107,2,5,3,1530
1.01107,4,1,3,1530
1.01107,6,2,3,1530
1.01107,8,3,3,1530
1.01107,8,2,3,1530
1.01108,6,1,3,1530
1.01108,2,4,3,1530
1.01108,2,3,3,1530
1.01108,8,1,3,1530
1.01108,2,2,3,1530
1.01108,2,1,3,1530
1.01108,6,5,3,1530
1.01108,6,4,3,1530
1.01109,8,7,3,1530
1.01109,8,6,3,1530
1.01109,4,3,3,1530
1.01109,8,5,3,1530
1.01109,4,2,3,1530
1.01109,6,3,3,1530
1.01109,8,4,3,1530
1.01109,2,5,3,1530
1.0111,4,1,3,1530
1.0111,6,2,3,1530
1.0111,8,3,3,1530
1.0111,8,2,3,1530
1.0111,6,1,3,1530
1.0111,2,4,3,1530
1.0111,2,3,3,1530
1.0111,8,1,3,1530
1.01111,2,2,3,1530
1.01111,2,1,3,1530
1.01111,6,5,3,1530
1.01111,6,4,3,1530
1.01111,8,7,3,1530
1.01111,8,6,3,1530
1.01111,4,3,3,1530
1.01111,8,5,3,1530
1.01112,4,2,3,1530
1.01112,6,3,3,1530
1.01112,8,4,3,1530
1.01112,2,5,3,1530
1.01112,4,1,3,1530
1.01112,6,2,3,1530
1.01112,8,3,3,1530
1.01112,8,2,3,1530
1.01113,6,1,3,1530
1.01113,2,4,3,1530
1.01113,2,3,3,1530
1.01113,8,1,3,1530
1.01113,2,2,3,1530
1.01113,2,1,3,1530
1.01113,6,5,3,1530
1.01113,6,4,3,1530
1.01114,8,7,3,1530
1.01114,8,6,3,1530
1.01114,4,3,3,1530
1.01114,8,5,3,1530
1.01114,4,2,3,1530
1.01114,6,3,3,1530
1.01114,8,4,3,1530
1.01114,2,5,3,1530
1.01115,4,1,3,1530
1.01115,6,2,3,1530
1.01115,8,3,3,1530
1.01115,8,2,3,1530
1.01115,6,1,3,1530
1.01115,2,4,3,1530
1.01115,2,3,3,1530
1.01115,8,1,3,1530
1.01116,2,2,3,1530
1.01116,2,1,3,1530
1.01116,6,5,3,1530
1.01116,6,4,3,1530
1.01116,8,7,3,1530
1.01116,8,6,3,1530
1.01116,4,3,3,1530
1.01116,8,5,3,1530
1.01117,4,2,3,1530
1.01117,6,3,3,1530
1.01117,8,4,3,1530
1.01117,2,5,3,1530
1.01117,4,1,3,1530
1.01117,6,2,3,1530
1.01117,8,3,3,1530
1.01117,8,2,3,1530
1.01118,6,1,3,1530
1.01118,2,4,3,1530
1.01118,2,3,3,1530
1.01118,8,1,3,1530
1.01118,2,2,3,1530
1.01118,2,1,3,1530
1.01118,6,5,3,1530
1.01118,6,4,3,1530
1.01119,8,7,3,1530
1.01119,8,6,3,1530
1.01119,4,3,3,1530
1.01119,8,5,3,1530
1.01119,4,2,3,1530
1.01119,6,3,3,1530
1.01119,8,4,3,1530
1.01119,2,5,3,1530
1.0112,4,1,3,1530
1.0112,6,2,3,1530
1.0112,8,3,3,1530
1.0112,8,2,3,1530
1.0112,6,1,3,1530
1.0112,2,4,3,1530
1.0112,2,3,3,1530
1.0112,8,1,3,1530
1.01121,2,2,3,1530
1.01121,2,1,3,1530
1.01121,6,5,3,1530
1.01121,6,4,3,1530
1.01121,8,7,3,1530
1.01121,8,6,3,1530
1.01121,4,3,3,1530
1.01121,8,5,3,1530
1.01122,4,2,3,1530
1.01122,6,3,3,1530
1.01122,8,4,3,1530
1.01122,2,5,3,1530
1.01122,4,1,3,1530
1.01122,6,2,3,1530
1.01122,8,3,3,1530
1.01122,8,2,3,1530
1.01123,6,1,3,1530
1.01123,2,4,3,1530
1.01123,2,3,3,1530
1.01123,8,1,3,1530
1.01123,2,2,3,1530
1.01123,2,1,3,1530
1.01123,6,5,3,1530
1.01123,6,4,3,1530
1.01124,8,7,3,1530
1.01124,8,6,3,1530
1.01124,4,3,3,1530
1.01124,8,5,3,1530
1.01124,4,2,3,1530
1.01124,6,3,3,1530
1.01124,8,4,3,1530
1.01124,2,5,3,1530
1.01125,4,1,3,1530
1.01125,6,2,3,1530
1.01125,8,3,3,1530
1.01125,8,2,3,1530
1.01125,6,1,3,1530
1.01125,2,4,3,1530
1.01125,2,3,3,1530
1.01125,8,1,3,1530
1.01126,2,2,3,1530
